claim_row_id,policy_id,claim_amount,claim_count,exposure,area,vehicle_power,vehicle_age,driver_age,bonus_malus,vehicle_brand,fuel_type,density,region
269,4072487,1139.19,1.0,0.7,E,11.0,2.0,50.0,50.0,B12,Diesel,5410.0,R11
270,4034763,1204.0,1.0,0.41,C,4.0,1.0,33.0,67.0,B12,Diesel,122.0,R82
271,4074168,19042.19,2.0,0.78,A,8.0,2.0,33.0,60.0,B12,Diesel,4.0,R93
272,4074168,1204.0,2.0,0.78,A,8.0,2.0,33.0,60.0,B12,Diesel,4.0,R93
273,4056619,5423.52,2.0,0.47,C,7.0,0.0,54.0,50.0,B12,Diesel,127.0,R72
274,4056619,602.0,2.0,0.47,C,7.0,0.0,54.0,50.0,B12,Diesel,127.0,R72
275,4017256,1204.0,1.0,0.7,F,6.0,3.0,60.0,50.0,B12,Regular,27000.0,R11
276,4004791,1204.0,1.0,0.54,C,7.0,4.0,49.0,50.0,B12,Regular,155.0,R41
277,4078660,602.0,2.0,0.92,F,8.0,1.0,54.0,50.0,B12,Diesel,21410.0,R11
278,4001036,1204.0,1.0,0.63,F,9.0,5.0,66.0,50.0,B12,Regular,27000.0,R11
279,4050709,1204.0,1.0,0.6,A,5.0,0.0,57.0,50.0,B12,Regular,45.0,R72
280,4050247,602.0,1.0,0.69,E,4.0,0.0,41.0,50.0,B12,Diesel,8023.0,R11
281,1007608,655.08,1.0,0.61,D,7.0,1.0,46.0,50.0,B12,Regular,585.0,R11
282,4041419,7000.0,1.0,0.88,A,7.0,1.0,41.0,50.0,B12,Diesel,26.0,R83
283,4022500,1204.0,1.0,0.4,E,7.0,6.0,35.0,64.0,B12,Diesel,3023.0,R11
284,4040576,1255.43,2.0,0.84,C,4.0,1.0,47.0,50.0,B12,Regular,206.0,R93
285,4040576,1204.0,2.0,0.84,C,4.0,1.0,47.0,50.0,B12,Regular,206.0,R93
286,4060178,2142.66,1.0,0.02,A,7.0,0.0,73.0,60.0,B12,Diesel,39.0,R54
287,4042546,42.99,1.0,0.92,E,4.0,3.0,32.0,72.0,B12,Regular,9307.0,R82
288,4022582,602.0,1.0,0.79,E,5.0,2.0,79.0,50.0,B12,Regular,4535.0,R83
289,4021985,1204.0,1.0,0.79,D,5.0,4.0,27.0,100.0,B6,Diesel,1780.0,R31
290,4035478,1204.0,1.0,0.38,D,4.0,1.0,32.0,63.0,B12,Regular,824.0,R91
291,4047363,1204.0,1.0,0.81,E,11.0,0.0,36.0,64.0,B12,Diesel,2757.0,R22
292,4080008,1204.0,1.0,0.96,D,10.0,1.0,67.0,50.0,B12,Regular,570.0,R93
293,4051125,3663.44,1.0,0.58,C,11.0,9.0,31.0,57.0,B1,Diesel,269.0,R31
294,4054318,1204.0,1.0,0.57,D,11.0,0.0,47.0,55.0,B12,Diesel,1541.0,R91
295,4053558,88.5,1.0,0.65,A,4.0,1.0,41.0,51.0,B12,Diesel,47.0,R82
296,4050770,1204.0,1.0,0.68,D,7.0,0.0,22.0,106.0,B12,Regular,1937.0,R23
297,4037199,1204.0,2.0,0.69,E,8.0,1.0,56.0,50.0,B12,Regular,4456.0,R72
298,4046534,553.82,1.0,0.88,D,4.0,7.0,33.0,51.0,B1,Regular,1955.0,R94
299,4076733,1204.0,1.0,0.22,D,7.0,10.0,41.0,57.0,B2,Regular,870.0,R23
300,4047404,1204.0,1.0,0.82,C,7.0,1.0,32.0,67.0,B12,Diesel,116.0,R24
301,4029297,1204.0,1.0,0.04,B,4.0,0.0,75.0,50.0,B12,Regular,86.0,R24
302,4077133,160.0,1.0,0.95,C,5.0,5.0,51.0,50.0,B12,Diesel,171.0,R82
303,4078654,1204.0,1.0,0.96,A,7.0,4.0,29.0,57.0,B12,Regular,20.0,R21
304,4056857,1204.0,1.0,0.53,D,7.0,0.0,57.0,50.0,B12,Diesel,620.0,R52
305,4041686,86.09,1.0,0.89,C,7.0,3.0,30.0,60.0,B12,Diesel,377.0,R93
306,4039840,35193.25,2.0,0.81,A,7.0,2.0,43.0,54.0,B12,Diesel,28.0,R74
307,4039840,1204.0,2.0,0.81,A,7.0,2.0,43.0,54.0,B12,Diesel,28.0,R74
308,4073123,1204.0,2.0,0.7,D,4.0,2.0,46.0,50.0,B12,Diesel,726.0,R91
309,4023751,1204.0,1.0,0.42,B,11.0,2.0,48.0,62.0,B12,Diesel,60.0,R11
310,4086286,959.9,1.0,0.71,C,12.0,1.0,45.0,50.0,B12,Diesel,418.0,R53
311,4074474,6.75,1.0,0.78,B,6.0,9.0,32.0,95.0,B12,Regular,75.0,R52
312,4080790,652.68,1.0,0.56,D,5.0,7.0,33.0,57.0,B3,Diesel,1955.0,R94
313,4055082,1204.0,2.0,0.49,D,11.0,0.0,49.0,50.0,B12,Diesel,709.0,R93
314,4055969,1204.0,1.0,0.47,E,10.0,15.0,38.0,76.0,B1,Regular,6570.0,R11
315,4008676,1204.0,1.0,0.95,E,7.0,1.0,57.0,50.0,B12,Diesel,6736.0,R11
316,4044981,1204.0,2.0,0.41,E,8.0,2.0,45.0,85.0,B6,Diesel,3385.0,R11
317,4033849,1204.0,1.0,0.44,E,5.0,1.0,57.0,50.0,B12,Regular,3301.0,R73
318,4077440,321.62,1.0,0.95,A,5.0,2.0,49.0,51.0,B12,Diesel,9.0,R72
319,4049217,18536.3,2.0,0.82,E,7.0,2.0,69.0,50.0,B12,Diesel,2658.0,R82
320,4049217,4950.0,2.0,0.82,E,7.0,2.0,69.0,50.0,B12,Diesel,2658.0,R82
321,4021200,1204.0,1.0,0.47,C,4.0,0.0,56.0,53.0,B12,Diesel,282.0,R72
322,4054795,1204.0,1.0,0.62,A,7.0,7.0,66.0,50.0,B3,Regular,32.0,R26
323,4000737,317.93,1.0,0.87,E,10.0,10.0,34.0,64.0,B12,Regular,3661.0,R11
324,4054976,556.14,1.0,0.6,F,7.0,1.0,69.0,50.0,B12,Diesel,27000.0,R11
325,4049000,1204.0,2.0,0.75,D,4.0,0.0,26.0,72.0,B12,Regular,1063.0,R31
326,4042363,1204.0,1.0,0.86,C,7.0,1.0,57.0,58.0,B12,Diesel,116.0,R93
327,4033498,1204.0,1.0,0.34,C,5.0,0.0,70.0,50.0,B12,Diesel,353.0,R54
328,1007981,279.85,1.0,0.7,E,5.0,1.0,53.0,50.0,B12,Regular,2951.0,R41
329,4039644,1204.0,1.0,0.8,D,4.0,1.0,46.0,50.0,B12,Diesel,581.0,R93
330,4012843,1204.0,1.0,0.71,C,5.0,3.0,25.0,72.0,B3,Regular,311.0,R93
331,4011503,1204.0,1.0,0.48,F,4.0,3.0,47.0,50.0,B12,Regular,13719.0,R11
332,4034646,1204.0,1.0,0.57,C,6.0,1.0,28.0,64.0,B12,Diesel,209.0,R82
333,4027409,3417.88,3.0,0.41,D,5.0,10.0,26.0,90.0,B3,Diesel,1289.0,R31
334,1012209,1505.14,2.0,0.74,C,5.0,1.0,33.0,50.0,B12,Regular,435.0,R41
335,4080646,1204.0,1.0,0.87,C,6.0,1.0,66.0,50.0,B12,Diesel,445.0,R83
336,1012209,1128.12,2.0,0.74,C,5.0,1.0,33.0,50.0,B12,Regular,435.0,R41
337,4016873,1204.0,1.0,0.37,C,5.0,0.0,64.0,50.0,B12,Regular,421.0,R93
338,4048384,1204.0,1.0,0.67,D,8.0,0.0,45.0,72.0,B12,Regular,1425.0,R41
339,4079967,1448.77,2.0,0.96,A,8.0,2.0,59.0,50.0,B12,Diesel,47.0,R11
340,4079967,480.0,2.0,0.96,A,8.0,2.0,59.0,50.0,B12,Diesel,47.0,R11
341,4007812,1792.58,1.0,0.84,C,7.0,4.0,45.0,50.0,B12,Diesel,169.0,R91
342,4077683,1371.4,1.0,0.71,A,13.0,15.0,45.0,50.0,B11,Regular,32.0,R83
343,1008207,1128.12,1.0,0.28,D,6.0,1.0,39.0,64.0,B12,Regular,1895.0,R31
344,4076422,83.53,1.0,0.56,E,6.0,2.0,28.0,64.0,B12,Diesel,3021.0,R53
345,4061669,5507.0,2.0,0.1,C,7.0,4.0,38.0,50.0,B1,Diesel,127.0,R93
346,4061669,1204.0,2.0,0.1,C,7.0,4.0,38.0,50.0,B1,Diesel,127.0,R93
347,4079560,1204.0,1.0,0.36,C,11.0,1.0,55.0,50.0,B12,Diesel,105.0,R91
348,4010176,1204.0,1.0,0.87,B,10.0,15.0,53.0,50.0,B12,Diesel,75.0,R21
349,4016626,347.17,1.0,0.37,F,4.0,3.0,75.0,50.0,B12,Regular,27000.0,R11
350,4026451,1204.0,1.0,0.63,E,5.0,3.0,51.0,50.0,B1,Regular,4220.0,R11
351,4079170,1244.62,1.0,0.6,B,10.0,6.0,47.0,69.0,B12,Diesel,50.0,R54
352,1009054,7787.05,1.0,0.78,C,4.0,1.0,30.0,95.0,B12,Regular,135.0,R93
353,4037946,835.07,2.0,0.74,D,6.0,9.0,26.0,105.0,B2,Diesel,1055.0,R72
354,4037946,1204.0,2.0,0.74,D,6.0,9.0,26.0,105.0,B2,Diesel,1055.0,R72
355,4020151,84.02,1.0,0.95,B,8.0,1.0,63.0,50.0,B12,Regular,61.0,R52
356,4017773,4381.17,1.0,0.78,E,7.0,3.0,28.0,68.0,B12,Regular,7259.0,R31
357,4005829,85.51,2.0,0.37,E,5.0,15.0,54.0,50.0,B12,Regular,2681.0,R23
358,4005829,1204.0,2.0,0.37,E,5.0,15.0,54.0,50.0,B12,Regular,2681.0,R23
359,4071316,1204.0,1.0,0.37,B,4.0,2.0,66.0,50.0,B12,Regular,76.0,R91
360,4022709,602.0,1.0,0.71,E,8.0,2.0,47.0,50.0,B12,Diesel,9850.0,R11
361,4057109,556.14,1.0,0.52,D,7.0,1.0,34.0,85.0,B12,Regular,1842.0,R11
362,4057480,1204.0,1.0,0.5,D,8.0,0.0,58.0,50.0,B13,Diesel,557.0,R22
363,4022797,1204.0,1.0,0.79,D,7.0,0.0,29.0,76.0,B12,Diesel,1780.0,R31
364,4013135,634.04,1.0,0.33,D,4.0,1.0,48.0,50.0,B12,Regular,824.0,R91
365,4031948,1204.0,1.0,0.51,D,5.0,1.0,73.0,90.0,B12,Regular,1011.0,R74
366,4025508,1204.0,1.0,0.43,B,8.0,2.0,52.0,50.0,B12,Diesel,76.0,R91
367,1009513,1128.12,1.0,0.78,A,6.0,3.0,27.0,72.0,B4,Diesel,26.0,R22
368,4044709,1204.0,1.0,0.9,E,7.0,0.0,27.0,100.0,B12,Regular,8455.0,R82
369,4077216,796.53,2.0,0.95,E,5.0,1.0,27.0,95.0,B12,Diesel,2354.0,R11
370,4038027,1204.0,1.0,0.74,F,10.0,3.0,41.0,64.0,B12,Regular,27000.0,R11
371,1012326,1128.0,1.0,0.76,E,6.0,9.0,23.0,95.0,B1,Diesel,2983.0,R31
372,4086503,1204.0,1.0,0.63,B,12.0,6.0,27.0,85.0,B12,Diesel,92.0,R72
373,1013843,1837.63,1.0,0.17,E,4.0,2.0,28.0,85.0,B12,Regular,4348.0,R72
374,4014913,1204.0,1.0,0.54,C,10.0,3.0,33.0,85.0,B12,Regular,465.0,R72
375,4021192,1204.0,1.0,0.87,C,11.0,2.0,43.0,95.0,B12,Diesel,271.0,R93
376,4083676,1204.0,1.0,0.79,E,4.0,1.0,53.0,50.0,B12,Regular,3724.0,R11
377,4053435,237.15,2.0,0.67,D,5.0,0.0,67.0,100.0,B12,Regular,817.0,R11
378,1010083,1128.12,1.0,0.5,D,5.0,5.0,50.0,50.0,B2,Diesel,1955.0,R94
379,4032668,556.14,2.0,0.41,C,7.0,1.0,25.0,80.0,B12,Diesel,389.0,R93
380,4032668,1204.0,2.0,0.41,C,7.0,1.0,25.0,80.0,B12,Diesel,389.0,R93
381,4033982,1204.0,1.0,0.16,B,11.0,1.0,39.0,84.0,B12,Diesel,61.0,R94
382,4006130,18999.75,1.0,0.37,E,6.0,7.0,49.0,50.0,B12,Regular,2618.0,R22
383,1010215,564.06,1.0,0.87,D,11.0,1.0,65.0,50.0,B12,Regular,528.0,R22
384,4071303,1204.0,1.0,0.37,C,7.0,2.0,45.0,50.0,B12,Diesel,428.0,R23
385,4036722,1204.0,1.0,0.32,D,12.0,0.0,33.0,64.0,B12,Diesel,1868.0,R11
386,4017457,89.7,1.0,0.7,E,6.0,3.0,42.0,50.0,B12,Regular,6864.0,R11
387,4061145,379.95,1.0,0.35,E,5.0,0.0,37.0,100.0,B5,Regular,2733.0,R93
388,4033625,602.0,1.0,0.45,F,7.0,1.0,28.0,72.0,B12,Regular,16533.0,R11
389,1013661,1128.12,1.0,0.13,C,4.0,0.0,56.0,50.0,B12,Regular,301.0,R91
390,4071127,84.92,2.0,0.46,E,9.0,5.0,44.0,50.0,B12,Regular,3317.0,R93
391,4071127,1204.0,2.0,0.46,E,9.0,5.0,44.0,50.0,B12,Regular,3317.0,R93
392,1009842,1128.0,1.0,0.87,E,5.0,1.0,48.0,50.0,B3,Regular,3834.0,R11
393,4056842,602.0,1.0,0.48,C,4.0,0.0,22.0,85.0,B12,Regular,136.0,R91
394,4023867,1204.0,1.0,0.5,C,8.0,0.0,34.0,50.0,B12,Diesel,455.0,R91
395,4084004,1204.0,1.0,0.79,A,12.0,1.0,34.0,59.0,B12,Diesel,28.0,R22
396,1008372,1128.12,1.0,0.7,D,9.0,3.0,61.0,50.0,B12,Regular,720.0,R73
397,4021770,1204.0,1.0,0.87,C,15.0,2.0,60.0,50.0,B12,Diesel,218.0,R93
398,4042068,3956.14,3.0,0.91,C,10.0,4.0,69.0,50.0,B12,Regular,216.0,R93
399,4042068,1204.0,3.0,0.91,C,10.0,4.0,69.0,50.0,B12,Regular,216.0,R93
400,4041886,1204.0,2.0,0.84,A,8.0,1.0,62.0,50.0,B12,Diesel,22.0,R91
401,4039366,356.47,1.0,0.79,D,4.0,10.0,33.0,106.0,B5,Regular,1289.0,R31
402,4077216,1204.0,2.0,0.95,E,5.0,1.0,27.0,95.0,B12,Diesel,2354.0,R11
403,4008798,556.14,1.0,0.95,E,15.0,4.0,63.0,50.0,B12,Regular,3317.0,R93
404,4085153,1204.0,1.0,0.71,A,4.0,1.0,41.0,50.0,B12,Diesel,7.0,R52
405,4084102,1204.0,1.0,0.79,B,6.0,1.0,57.0,50.0,B12,Diesel,74.0,R73
406,1534,671.05,1.0,0.62,B,4.0,0.0,47.0,50.0,B12,Regular,79.0,R91
407,4062330,1692.81,1.0,0.29,D,5.0,10.0,18.0,100.0,B2,Regular,685.0,R72
408,4004509,1810.26,2.0,0.37,C,4.0,4.0,56.0,50.0,B12,Regular,225.0,R94
409,4004509,1745.1,2.0,0.37,C,4.0,4.0,56.0,50.0,B12,Regular,225.0,R94
410,4073123,1204.0,2.0,0.7,D,4.0,2.0,46.0,50.0,B12,Diesel,726.0,R91
411,1014164,1128.0,1.0,0.53,E,6.0,5.0,45.0,100.0,B12,Regular,3317.0,R93
412,4006078,1618.57,1.0,0.37,C,7.0,4.0,32.0,68.0,B12,Diesel,301.0,R91
413,4009183,1204.0,1.0,0.96,E,12.0,6.0,76.0,50.0,B12,Diesel,3317.0,R93
414,4003216,1204.0,1.0,0.63,D,4.0,4.0,67.0,50.0,B12,Regular,942.0,R82
415,4053435,1211.0,2.0,0.67,D,5.0,0.0,67.0,100.0,B12,Regular,817.0,R11
416,4072740,362.26,1.0,0.28,C,5.0,5.0,27.0,68.0,B6,Diesel,238.0,R54
417,4073389,1204.0,1.0,0.29,E,7.0,2.0,33.0,60.0,B12,Diesel,2606.0,R31
418,4024119,1204.0,1.0,0.71,C,6.0,2.0,71.0,50.0,B12,Diesel,328.0,R93
419,4011563,1204.0,1.0,0.71,B,7.0,3.0,76.0,50.0,B12,Diesel,66.0,R93
420,4022086,602.0,1.0,0.79,D,11.0,2.0,43.0,50.0,B12,Diesel,1063.0,R82
421,4015249,1204.0,1.0,0.54,E,6.0,3.0,56.0,50.0,B12,Regular,2317.0,R11
422,4035876,1204.0,1.0,0.36,E,5.0,1.0,29.0,64.0,B12,Regular,2375.0,R11
423,4022281,1204.0,1.0,0.79,E,9.0,2.0,39.0,85.0,B12,Regular,4358.0,R11
424,4077488,950.86,1.0,0.77,E,12.0,2.0,57.0,50.0,B12,Diesel,3093.0,R23
425,1008000,1128.0,1.0,0.69,C,10.0,1.0,43.0,95.0,B12,Diesel,458.0,R93
426,4063533,1922.13,1.0,0.12,D,8.0,0.0,59.0,50.0,B12,Diesel,626.0,R93
427,4032095,683.35,2.0,0.5,D,10.0,6.0,44.0,50.0,B12,Regular,824.0,R91
428,4032095,660.0,2.0,0.5,D,10.0,6.0,44.0,50.0,B12,Regular,824.0,R91
429,4081373,772.22,2.0,0.79,E,4.0,1.0,73.0,50.0,B12,Diesel,3628.0,R82
430,4081373,1320.0,2.0,0.79,E,4.0,1.0,73.0,50.0,B12,Diesel,3628.0,R82
431,4077182,673.66,2.0,0.7,B,6.0,4.0,42.0,76.0,B2,Diesel,61.0,R11
432,4077182,685.12,2.0,0.7,B,6.0,4.0,42.0,76.0,B2,Diesel,61.0,R11
433,4030586,1204.0,1.0,0.55,D,5.0,1.0,31.0,60.0,B12,Diesel,1403.0,R93
434,4070452,1204.0,1.0,0.46,E,5.0,3.0,32.0,64.0,B12,Regular,3023.0,R11
435,4074250,203.5,2.0,0.78,D,6.0,7.0,38.0,60.0,B3,Regular,1232.0,R93
436,4074250,3600.62,2.0,0.78,D,6.0,7.0,38.0,60.0,B3,Regular,1232.0,R93
437,4021893,1204.0,1.0,0.87,B,7.0,2.0,37.0,50.0,B12,Diesel,84.0,R24
438,4031288,556.14,1.0,0.43,D,7.0,1.0,31.0,57.0,B12,Diesel,1237.0,R21
439,4045036,1204.0,1.0,0.92,D,7.0,10.0,31.0,60.0,B6,Regular,856.0,R24
440,4061515,1204.0,1.0,0.34,E,8.0,0.0,43.0,50.0,B12,Diesel,4762.0,R93
441,4027482,602.0,1.0,0.54,E,4.0,2.0,56.0,50.0,B12,Diesel,8455.0,R82
442,4053690,1204.0,1.0,0.66,E,7.0,15.0,44.0,50.0,B1,Regular,5628.0,R11
443,4028946,1204.0,1.0,0.6,E,5.0,2.0,41.0,80.0,B12,Diesel,3301.0,R73
444,1007219,1128.12,1.0,0.61,D,5.0,3.0,56.0,50.0,B12,Diesel,966.0,R26
445,4009556,556.14,1.0,0.96,C,4.0,4.0,48.0,64.0,B12,Regular,155.0,R82
446,4000054,1204.0,1.0,0.96,D,7.0,5.0,40.0,50.0,B12,Diesel,824.0,R91
447,4047952,1443.01,2.0,0.65,D,6.0,9.0,25.0,72.0,B2,Diesel,645.0,R94
448,4063325,1204.0,1.0,0.07,C,12.0,0.0,35.0,64.0,B12,Diesel,251.0,R82
449,4055003,1204.0,1.0,0.23,E,5.0,0.0,24.0,85.0,B12,Regular,2951.0,R41
450,4084269,1162.67,1.0,0.71,E,7.0,9.0,57.0,50.0,B12,Diesel,6090.0,R11
451,4037800,1204.0,1.0,0.24,C,6.0,2.0,40.0,57.0,B12,Diesel,203.0,R93
452,4018655,1204.0,1.0,0.8,A,14.0,9.0,67.0,50.0,B12,Diesel,13.0,R82
453,4007984,82.05,1.0,0.18,F,12.0,0.0,52.0,54.0,B12,Diesel,27000.0,R11
454,4062035,1204.0,1.0,0.25,F,15.0,0.0,74.0,85.0,B12,Diesel,27000.0,R11
455,4013136,15174.47,1.0,0.09,D,4.0,1.0,48.0,50.0,B12,Regular,824.0,R91
456,4049000,1204.0,2.0,0.75,D,4.0,0.0,26.0,72.0,B12,Regular,1063.0,R31
457,4063507,1204.0,1.0,0.24,C,6.0,0.0,23.0,100.0,B12,Regular,388.0,R11
458,1012657,2029.17,1.0,0.69,C,7.0,10.0,20.0,100.0,B2,Diesel,346.0,R31
459,4047731,1204.0,1.0,0.4,A,7.0,6.0,58.0,50.0,B1,Regular,32.0,R91
460,4015694,602.0,1.0,0.46,A,11.0,3.0,44.0,100.0,B12,Diesel,33.0,R11
461,4007851,1204.0,1.0,0.87,C,7.0,1.0,62.0,50.0,B12,Diesel,200.0,R31
462,4070812,1204.0,1.0,0.31,E,7.0,2.0,25.0,100.0,B12,Regular,2983.0,R31
463,4038398,1204.0,1.0,0.25,C,4.0,5.0,54.0,50.0,B12,Regular,341.0,R91
464,4035700,5458.09,1.0,0.27,D,6.0,6.0,42.0,50.0,B3,Diesel,824.0,R91
465,1007653,1128.0,1.0,0.61,C,5.0,1.0,54.0,64.0,B12,Regular,102.0,R93
466,4047489,1204.0,1.0,0.88,D,4.0,9.0,32.0,64.0,B2,Diesel,547.0,R73
467,4019674,1204.0,1.0,0.95,D,10.0,9.0,50.0,50.0,B12,Regular,626.0,R93
468,4070551,1204.0,1.0,0.46,D,8.0,2.0,53.0,85.0,B12,Diesel,721.0,R93
469,4061883,1204.0,1.0,0.24,C,6.0,0.0,23.0,90.0,B12,Regular,196.0,R72
470,1011703,222.39,1.0,0.95,C,6.0,6.0,41.0,50.0,B3,Regular,185.0,R91
471,4025474,602.0,1.0,0.63,F,6.0,2.0,44.0,50.0,B12,Regular,27000.0,R11
472,4016610,1204.0,1.0,0.37,E,5.0,3.0,43.0,90.0,B12,Regular,3233.0,R82
473,4046596,1204.0,1.0,0.84,B,10.0,1.0,65.0,50.0,B12,Diesel,53.0,R73
474,4030689,602.0,1.0,0.55,F,8.0,0.0,40.0,51.0,B12,Diesel,27000.0,R11
475,4047444,1204.0,1.0,0.79,E,7.0,2.0,57.0,80.0,B12,Diesel,6257.0,R11
476,4061343,1204.0,1.0,0.31,D,8.0,0.0,73.0,50.0,B12,Regular,841.0,R91
477,4041055,1204.0,2.0,0.75,F,7.0,1.0,32.0,64.0,B12,Regular,16284.0,R11
478,4085324,602.0,1.0,0.71,E,10.0,1.0,32.0,80.0,B12,Regular,9307.0,R82
479,4022486,602.0,1.0,0.79,C,7.0,2.0,63.0,50.0,B12,Diesel,342.0,R93
480,4031776,556.14,1.0,0.42,E,6.0,5.0,39.0,50.0,B3,Diesel,3744.0,R93
481,4025894,1278.7,1.0,0.4,C,6.0,6.0,24.0,100.0,B3,Diesel,317.0,R21
482,4021617,2185.38,2.0,0.87,C,6.0,3.0,34.0,85.0,B12,Diesel,373.0,R41
483,4040037,1204.0,1.0,0.18,D,10.0,2.0,64.0,50.0,B12,Regular,675.0,R91
484,1004954,1128.0,1.0,0.63,C,9.0,1.0,57.0,50.0,B12,Regular,177.0,R93
485,4052004,1204.0,2.0,0.72,C,7.0,0.0,47.0,50.0,B12,Diesel,263.0,R11
486,4061626,1204.0,1.0,0.33,D,10.0,0.0,48.0,50.0,B12,Regular,1206.0,R22
487,1013510,358.12,1.0,0.63,D,6.0,10.0,22.0,85.0,B1,Diesel,572.0,R31
488,4057827,1204.0,1.0,0.5,A,7.0,9.0,66.0,50.0,B12,Diesel,46.0,R11
489,1005240,1128.0,1.0,0.54,E,6.0,10.0,34.0,57.0,B12,Regular,2740.0,R22
490,4002948,1204.0,1.0,0.71,D,6.0,6.0,47.0,50.0,B12,Regular,824.0,R91
491,4077835,1204.0,1.0,0.95,A,10.0,6.0,43.0,50.0,B12,Diesel,17.0,R26
492,4051789,138.78,3.0,0.67,D,9.0,10.0,34.0,78.0,B13,Diesel,1090.0,R31
493,4051789,556.14,3.0,0.67,D,9.0,10.0,34.0,78.0,B13,Diesel,1090.0,R31
494,4063603,1204.0,1.0,0.09,C,4.0,0.0,73.0,72.0,B12,Regular,434.0,R11
495,4041681,1204.0,1.0,0.89,E,5.0,1.0,42.0,57.0,B12,Regular,5460.0,R11
496,4063594,1204.0,1.0,0.24,D,5.0,9.0,32.0,54.0,B6,Diesel,1055.0,R72
497,4064284,556.14,1.0,0.21,F,4.0,0.0,33.0,54.0,B12,Diesel,27000.0,R11
498,4054241,1204.0,1.0,0.63,D,7.0,1.0,47.0,50.0,B12,Diesel,1232.0,R93
499,4065341,1204.0,1.0,0.07,C,7.0,0.0,60.0,50.0,B12,Regular,330.0,R93
500,1010328,1607.84,1.0,0.87,F,5.0,1.0,72.0,50.0,B12,Regular,27000.0,R11
501,4050469,958.53,2.0,0.71,C,7.0,0.0,59.0,50.0,B12,Diesel,126.0,R52
502,4050469,1204.0,2.0,0.71,C,7.0,0.0,59.0,50.0,B12,Diesel,126.0,R52
503,4082417,1204.0,1.0,0.79,D,7.0,4.0,68.0,65.0,B12,Regular,1232.0,R93
504,4021899,716.12,1.0,0.87,D,6.0,2.0,29.0,100.0,B12,Diesel,1191.0,R11
505,4070032,172.24,1.0,0.46,C,6.0,8.0,26.0,64.0,B12,Diesel,490.0,R82
506,4003443,1204.0,1.0,0.63,D,6.0,10.0,36.0,80.0,B2,Diesel,1739.0,R42
507,4020330,819.81,1.0,0.96,E,4.0,2.0,49.0,50.0,B12,Regular,2648.0,R31
508,1011801,1128.12,1.0,0.93,D,7.0,0.0,57.0,64.0,B12,Diesel,1541.0,R91
509,4036093,1204.0,1.0,0.26,D,5.0,3.0,20.0,95.0,B2,Diesel,508.0,R91
510,1013087,1128.12,1.0,0.63,E,11.0,0.0,65.0,50.0,B12,Diesel,3055.0,R11
511,4012259,192.26,2.0,0.71,E,5.0,3.0,46.0,75.0,B12,Regular,2278.0,R11
512,4012259,1204.0,2.0,0.71,E,5.0,3.0,46.0,75.0,B12,Regular,2278.0,R11
513,4052615,398.96,1.0,0.64,D,5.0,0.0,43.0,50.0,B12,Regular,1521.0,R82
514,4037514,61469.0,1.0,0.28,E,8.0,1.0,71.0,50.0,B12,Regular,3110.0,R11
515,5244,5340.29,1.0,0.01,A,12.0,4.0,69.0,50.0,B12,Diesel,7.0,R93
516,4053977,1204.0,1.0,0.48,D,7.0,0.0,31.0,90.0,B12,Diesel,979.0,R42
517,4080433,1204.0,1.0,0.87,D,11.0,1.0,49.0,50.0,B12,Diesel,1672.0,R31
518,1008302,1128.12,1.0,0.7,D,4.0,1.0,57.0,50.0,B12,Regular,776.0,R93
519,4058436,1204.0,1.0,0.41,E,7.0,2.0,37.0,80.0,B12,Regular,3055.0,R11
520,4037080,1204.0,1.0,0.3,D,7.0,1.0,47.0,50.0,B12,Diesel,824.0,R91
521,4007365,1320.0,1.0,0.21,A,4.0,1.0,53.0,50.0,B12,Regular,20.0,R74
522,4043716,1204.0,1.0,0.97,C,4.0,1.0,67.0,50.0,B12,Regular,164.0,R11
523,4008268,33441.0,1.0,0.12,E,6.0,4.0,73.0,50.0,B12,Regular,3868.0,R93
524,4085805,1182.58,1.0,0.52,C,5.0,7.0,31.0,90.0,B2,Regular,484.0,R52
525,3024996,1204.0,1.0,0.8,D,7.0,1.0,70.0,100.0,B12,Regular,796.0,R11
526,4041260,1204.0,1.0,0.87,D,7.0,1.0,23.0,90.0,B12,Diesel,670.0,R82
527,1012773,4163.88,2.0,0.29,B,4.0,0.0,22.0,100.0,B12,Regular,53.0,R72
528,4072585,556.14,1.0,0.19,D,4.0,3.0,24.0,85.0,B12,Regular,1468.0,R93
529,4011154,1204.0,1.0,0.87,C,8.0,3.0,70.0,50.0,B12,Regular,138.0,R93
530,1012773,2315.77,2.0,0.29,B,4.0,0.0,22.0,100.0,B12,Regular,53.0,R72
531,4020895,602.0,1.0,0.96,D,4.0,2.0,51.0,80.0,B12,Regular,854.0,R82
532,4040499,774.16,1.0,0.15,C,8.0,5.0,65.0,50.0,B12,Diesel,127.0,R72
533,4035072,452.83,1.0,0.4,C,7.0,7.0,32.0,80.0,B4,Regular,104.0,R11
534,4037670,556.14,1.0,0.27,C,11.0,1.0,43.0,51.0,B12,Diesel,166.0,R94
535,4033207,1204.0,1.0,0.47,D,6.0,1.0,29.0,67.0,B12,Diesel,776.0,R93
536,4014752,1204.0,1.0,0.54,D,5.0,4.0,53.0,50.0,B12,Regular,610.0,R93
537,4012465,1204.0,1.0,0.71,D,4.0,3.0,55.0,50.0,B12,Regular,1294.0,R72
